,Content ID,Content Type,Category,Type,Datetime,Sentiment,Score
15603,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,love,2020-07-02 00:18:27,positive,65
15604,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,indifferent,2020-08-22 01:51:03,neutral,20
15605,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,indifferent,2020-07-04 16:06:09,neutral,20
15606,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,super love,2021-04-14 16:37:51,positive,75
15607,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,super love,2021-01-20 18:53:53,positive,75
15608,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,super love,2020-12-11 05:21:57,positive,75
15609,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,super love,2021-03-14 10:51:53,positive,75
15610,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,intrigued,2020-11-20 16:03:15,positive,45
15611,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,intrigued,2020-06-25 07:55:33,positive,45
15612,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,worried,2020-11-19 10:38:33,negative,12
15613,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,worried,2020-10-05 08:17:40,negative,12
15614,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,worried,2021-03-10 00:20:00,negative,12
15615,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,like,2021-04-22 08:30:55,positive,50
15616,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,like,2020-11-05 02:37:41,positive,50
15617,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,heart,2020-08-04 12:39:14,positive,60
15618,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,heart,2020-08-16 12:26:22,positive,60
15619,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,heart,2020-11-08 05:25:26,positive,60
15620,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,heart,2021-02-27 12:32:49,positive,60
15621,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,want,2020-12-25 02:21:47,positive,70
15622,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,want,2020-08-10 11:09:12,positive,70
15623,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,want,2020-11-02 07:16:53,positive,70
15624,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,Fitness,adore,2021-05-15 00:35:18,positive,72
15625,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,disgust,2021-01-12 22:03:54,negative,0
15626,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,dislike,2021-04-27 19:52:16,negative,10
15627,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,dislike,2020-06-23 17:32:30,negative,10
15628,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,dislike,2020-08-05 14:18:16,negative,10
15629,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,scared,2021-01-14 09:48:44,negative,15
15630,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,indifferent,2020-12-27 11:26:58,neutral,20
15631,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,intrigued,2021-04-20 02:05:58,positive,45
15632,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,like,2020-11-13 16:52:12,positive,50
15633,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,heart,2021-03-21 22:33:38,positive,60
15634,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,want,2021-02-26 04:58:16,positive,70
15635,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,adore,2020-10-30 07:13:41,positive,72
15636,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,adore,2021-01-02 23:59:07,positive,72
15637,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,adore,2021-03-19 10:54:58,positive,72
15638,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,disgust,2021-02-05 05:16:56,negative,0
15639,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,disgust,2021-06-09 15:17:14,negative,0
15640,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,disgust,2021-02-16 01:51:44,negative,0
15641,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,dislike,2021-05-28 22:34:33,negative,10
15642,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,scared,2020-09-08 02:38:41,negative,15
15643,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,scared,2021-02-06 03:00:19,negative,15
15644,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,peeking,2021-06-17 12:05:08,neutral,35
15645,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,peeking,2020-10-01 06:34:59,neutral,35
15646,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,peeking,2021-03-13 10:30:25,neutral,35
15647,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,peeking,2020-11-12 07:09:50,neutral,35
15648,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,peeking,2021-05-15 17:02:42,neutral,35
15649,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,cherish,2020-11-28 19:31:05,positive,70
15650,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,cherish,2020-11-28 19:50:13,positive,70
15651,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,hate,2020-08-30 15:07:46,negative,5
15652,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,love,2020-08-03 19:47:55,positive,65
15653,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,love,2020-07-30 03:25:52,positive,65
15654,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,indifferent,2020-11-19 05:03:04,neutral,20
15655,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,indifferent,2020-06-19 00:24:34,neutral,20
15656,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,super love,2021-03-27 14:37:45,positive,75
15657,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,intrigued,2020-10-03 01:45:38,positive,45
15658,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,like,2020-10-26 18:14:04,positive,50
15659,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,like,2021-04-06 13:50:46,positive,50
15660,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,heart,2020-11-25 18:44:47,positive,60
15661,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,heart,2020-12-12 21:02:25,positive,60
15662,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,want,2021-06-04 06:49:57,positive,70
15663,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,adore,2021-04-27 13:36:49,positive,72
15664,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,Dogs,adore,2021-01-08 14:51:04,positive,72
15665,a52f38d8-1c2e-4adc-b451-01c49f650195,GIF,Healthy eating,peeking,2020-09-29 14:07:50,neutral,35
15666,a52f38d8-1c2e-4adc-b451-01c49f650195,GIF,Healthy eating,intrigued,2020-11-13 08:13:40,positive,45
15667,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,disgust,2020-06-19 19:15:14,negative,0
15668,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,disgust,2021-01-27 02:44:48,negative,0
15669,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,disgust,2021-04-12 23:02:05,negative,0
15670,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,disgust,2021-02-20 16:44:35,negative,0
15671,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,dislike,2021-01-16 01:07:00,negative,10
15672,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,dislike,2020-06-25 06:01:37,negative,10
15673,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,scared,2020-09-04 00:08:06,negative,15
15674,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,scared,2020-09-12 14:30:57,negative,15
15675,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,interested,2021-03-23 19:44:06,positive,30
15676,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,peeking,2021-05-18 01:41:16,neutral,35
15677,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,peeking,2020-11-11 07:15:54,neutral,35
15678,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,peeking,2021-03-14 06:10:40,neutral,35
15679,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,peeking,2020-08-21 19:32:21,neutral,35
15680,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,cherish,2020-08-01 05:36:25,positive,70
15681,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,cherish,2021-06-17 22:37:46,positive,70
15682,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,cherish,2021-05-27 07:02:57,positive,70
15683,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,cherish,2021-04-12 13:56:42,positive,70
15684,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,hate,2020-06-19 14:07:44,negative,5
15685,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,love,2021-03-03 20:09:20,positive,65
15686,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,love,2020-08-25 15:04:03,positive,65
15687,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,love,2021-04-30 10:35:26,positive,65
15688,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,indifferent,2021-05-18 06:05:45,neutral,20
15689,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,indifferent,2021-02-11 10:35:23,neutral,20
15690,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,super love,2021-04-02 04:53:30,positive,75
15691,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,intrigued,2020-10-13 09:36:29,positive,45
15692,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,intrigued,2020-07-24 02:55:39,positive,45
15693,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,intrigued,2020-10-22 10:56:07,positive,45
15694,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,worried,2021-05-26 19:27:35,negative,12
15695,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,worried,2020-10-12 22:52:04,negative,12
15696,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,worried,2021-03-16 12:09:25,negative,12
15697,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,worried,2020-07-25 23:37:43,negative,12
15698,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,worried,2021-04-10 15:40:48,negative,12
15699,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,like,2021-04-17 13:43:28,positive,50
15700,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,like,2020-11-06 09:50:15,positive,50
15701,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,like,2020-07-17 17:08:22,positive,50
15702,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,like,2020-12-12 05:10:27,positive,50
15703,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,like,2020-08-24 07:48:16,positive,50
15704,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,heart,2021-02-14 04:49:34,positive,60
15705,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,heart,2021-06-02 19:45:24,positive,60
15706,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,want,2020-08-22 21:37:44,positive,70
15707,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,want,2021-06-13 07:56:23,positive,70
15708,140a5163-66d8-4a11-8d4e-a670483bb852,photo,Science,adore,2020-10-22 08:42:02,positive,72
15709,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,disgust,2020-11-21 13:34:47,negative,0
15710,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,disgust,2021-01-14 06:43:58,negative,0
15711,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,dislike,2020-07-27 02:37:23,negative,10
15712,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,interested,2021-02-13 19:34:12,positive,30
15713,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,interested,2021-04-20 20:51:44,positive,30
15714,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,peeking,2020-08-16 12:24:35,neutral,35
15715,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,peeking,2021-06-12 05:22:35,neutral,35
15716,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,cherish,2020-08-13 14:05:04,positive,70
15717,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,love,2021-03-14 19:53:56,positive,65
15718,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,like,2020-10-15 09:18:44,positive,50
15719,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,like,2020-12-28 12:18:22,positive,50
15720,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,heart,2021-04-11 15:53:43,positive,60
15721,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,heart,2020-12-17 09:58:43,positive,60
15722,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,want,2021-05-24 19:11:08,positive,70
15723,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,Cooking,adore,2021-04-21 11:29:33,positive,72
15724,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,disgust,2021-06-13 07:06:34,negative,0
15725,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,scared,2020-08-08 19:37:33,negative,15
15726,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,scared,2021-01-22 16:52:16,negative,15
15727,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,scared,2021-04-01 20:22:02,negative,15
15728,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,scared,2021-02-26 23:58:02,negative,15
15729,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,hate,2021-05-06 13:45:09,negative,5
15730,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,hate,2021-01-24 22:13:21,negative,5
15731,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,intrigued,2021-01-19 12:01:06,positive,45
15732,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,intrigued,2021-03-02 19:05:57,positive,45
15733,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,worried,2021-04-03 21:13:13,negative,12
15734,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,heart,2020-11-15 12:31:46,positive,60
15735,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,heart,2021-04-07 05:09:23,positive,60
15736,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,adore,2020-07-05 12:24:50,positive,72
15737,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,Soccer,adore,2020-11-11 10:01:35,positive,72
15738,5e813176-850f-4791-a750-4961429c2458,GIF,Soccer,disgust,2020-09-01 14:46:22,negative,0
15739,5e813176-850f-4791-a750-4961429c2458,GIF,Soccer,dislike,2021-06-16 11:01:28,negative,10
15740,5e813176-850f-4791-a750-4961429c2458,GIF,Soccer,scared,2021-04-12 04:21:32,negative,15
15741,5e813176-850f-4791-a750-4961429c2458,GIF,Soccer,peeking,2020-08-11 17:00:59,neutral,35
15742,5e813176-850f-4791-a750-4961429c2458,GIF,Soccer,love,2021-03-02 13:05:47,positive,65
15743,5e813176-850f-4791-a750-4961429c2458,GIF,Soccer,super love,2020-07-14 19:32:41,positive,75
15744,5e813176-850f-4791-a750-4961429c2458,GIF,Soccer,adore,2021-05-15 06:56:33,positive,72
15745,5e813176-850f-4791-a750-4961429c2458,GIF,Soccer,adore,2020-12-19 21:09:12,positive,72
15746,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,disgust,2020-08-04 21:47:57,negative,0
15747,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,disgust,2020-10-08 07:35:52,negative,0
15748,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,disgust,2021-03-30 01:41:26,negative,0
15749,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,disgust,2021-04-04 08:23:45,negative,0
15750,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,disgust,2021-06-13 04:04:17,negative,0
15751,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,dislike,2020-09-05 14:44:54,negative,10
15752,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,scared,2021-01-10 05:47:06,negative,15
15753,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,scared,2020-11-25 22:19:55,negative,15
15754,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,scared,2021-04-08 01:32:37,negative,15
15755,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,interested,2021-04-07 01:26:43,positive,30
15756,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,peeking,2020-12-19 08:22:10,neutral,35
15757,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,peeking,2021-01-25 19:30:56,neutral,35
15758,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,cherish,2020-10-19 05:58:01,positive,70
15759,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,hate,2021-03-02 08:41:57,negative,5
15760,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,hate,2021-04-12 06:58:32,negative,5
15761,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,hate,2020-11-08 01:42:48,negative,5
15762,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,love,2020-08-09 17:52:28,positive,65
15763,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,love,2021-02-24 09:01:42,positive,65
15764,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,indifferent,2020-07-19 09:42:56,neutral,20
15765,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,indifferent,2021-01-18 03:33:46,neutral,20
15766,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,indifferent,2020-12-26 00:40:28,neutral,20
15767,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,indifferent,2020-12-24 08:13:51,neutral,20
15768,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,indifferent,2020-07-10 12:55:16,neutral,20
15769,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,super love,2021-04-20 20:00:55,positive,75
15770,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,super love,2020-12-10 13:05:04,positive,75
15771,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,super love,2021-01-01 02:14:27,positive,75
15772,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,intrigued,2020-07-25 05:34:29,positive,45
15773,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,intrigued,2020-08-06 03:48:35,positive,45
15774,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,intrigued,2021-06-13 18:15:04,positive,45
15775,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,intrigued,2020-06-27 11:19:13,positive,45
15776,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,worried,2021-03-08 23:12:58,negative,12
15777,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,worried,2021-01-28 20:02:11,negative,12
15778,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,like,2020-10-08 23:31:18,positive,50
15779,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,like,2020-12-18 04:00:42,positive,50
15780,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,like,2020-07-01 16:27:08,positive,50
15781,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,like,2020-08-22 21:15:23,positive,50
15782,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,want,2021-03-22 09:06:24,positive,70
15783,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,want,2021-04-16 16:28:59,positive,70
15784,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,adore,2021-04-12 06:31:15,positive,72
15785,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,adore,2020-08-22 00:30:08,positive,72
15786,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,adore,2020-12-28 04:50:20,positive,72
15787,efda0319-e547-484a-84b5-c5041a57502c,photo,Dogs,adore,2020-09-06 06:25:25,positive,72
15788,a881e5c8-4f16-4823-85a8-c595fe220385,video,Soccer,interested,2021-03-24 13:14:17,positive,30
15789,a881e5c8-4f16-4823-85a8-c595fe220385,video,Soccer,interested,2020-08-06 18:05:48,positive,30
15790,a881e5c8-4f16-4823-85a8-c595fe220385,video,Soccer,super love,2020-11-16 16:19:20,positive,75
15791,a881e5c8-4f16-4823-85a8-c595fe220385,video,Soccer,intrigued,2020-12-29 09:21:19,positive,45
15792,a881e5c8-4f16-4823-85a8-c595fe220385,video,Soccer,intrigued,2020-09-14 09:57:43,positive,45
15793,a881e5c8-4f16-4823-85a8-c595fe220385,video,Soccer,intrigued,2021-06-07 02:21:10,positive,45
15794,a881e5c8-4f16-4823-85a8-c595fe220385,video,Soccer,worried,2020-07-16 12:03:44,negative,12
15795,a881e5c8-4f16-4823-85a8-c595fe220385,video,Soccer,heart,2021-02-06 05:25:02,positive,60
15796,a881e5c8-4f16-4823-85a8-c595fe220385,video,Soccer,adore,2021-04-10 10:48:19,positive,72
15797,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,disgust,2021-05-08 02:36:25,negative,0
15798,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,disgust,2021-05-16 07:56:17,negative,0
15799,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,disgust,2020-12-22 11:43:13,negative,0
15800,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,scared,2021-03-06 03:30:41,negative,15
15801,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,interested,2020-08-26 03:42:47,positive,30
15802,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,peeking,2020-10-27 12:39:49,neutral,35
15803,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,hate,2020-09-29 23:56:32,negative,5
15804,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,hate,2020-09-20 05:36:42,negative,5
15805,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,hate,2021-03-15 11:44:55,negative,5
15806,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,love,2020-08-02 10:58:09,positive,65
15807,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,indifferent,2020-08-13 03:00:12,neutral,20
15808,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,super love,2021-06-16 00:14:09,positive,75
15809,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,super love,2020-06-28 19:04:10,positive,75
15810,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,intrigued,2020-07-02 14:33:34,positive,45
15811,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,like,2020-07-15 08:09:46,positive,50
15812,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,want,2021-01-05 21:07:51,positive,70
15813,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,want,2020-12-01 06:00:04,positive,70
15814,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,adore,2021-05-10 10:58:30,positive,72
15815,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,adore,2020-08-07 15:44:03,positive,72
15816,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,adore,2020-11-09 02:12:42,positive,72
15817,520450a4-c852-4a4e-9383-30657dd07533,photo,Public speaking,adore,2020-12-22 19:50:19,positive,72
15818,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,dislike,2020-11-16 12:33:14,negative,10
15819,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,dislike,2020-12-06 16:49:43,negative,10
15820,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,scared,2021-02-12 20:42:52,negative,15
15821,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,scared,2021-06-07 11:05:59,negative,15
15822,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,peeking,2021-03-06 04:48:36,neutral,35
15823,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,cherish,2021-03-20 05:50:48,positive,70
15824,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,hate,2020-09-01 11:49:57,negative,5
15825,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,super love,2020-11-16 09:23:22,positive,75
15826,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,like,2021-02-07 22:58:47,positive,50
15827,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,like,2021-04-13 00:47:18,positive,50
15828,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,heart,2021-03-30 20:21:23,positive,60
15829,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,Travel,heart,2021-02-06 13:49:24,positive,60
15830,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,disgust,2021-01-20 19:27:23,negative,0
15831,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,disgust,2020-12-19 14:34:35,negative,0
15832,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,scared,2021-03-31 06:00:47,negative,15
15833,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,scared,2020-09-21 17:03:51,negative,15
15834,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,scared,2020-12-10 10:46:59,negative,15
15835,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,interested,2021-05-08 15:15:38,positive,30
15836,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,peeking,2021-05-30 18:37:34,neutral,35
15837,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,cherish,2020-12-26 13:09:06,positive,70
15838,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,cherish,2020-12-19 04:52:09,positive,70
15839,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,hate,2020-06-26 00:58:32,negative,5
15840,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,hate,2020-06-24 07:50:05,negative,5
15841,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,hate,2020-07-02 02:47:07,negative,5
15842,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,love,2021-04-17 18:58:10,positive,65
15843,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,indifferent,2020-08-06 14:07:31,neutral,20
15844,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,Culture,super love,2020-10-13 20:12:22,positive,75
